product_parent,,customer_id,product_parent,star_rating,helpful_votes,vine,verified_purchase,total_votes,review_headline,review_body,review_date,review_body_length,review_rating,reivew_star_rating,review_num,verified_purchase_num,CPS
647562053,R16251GKOM7G0I,13474393,647562053,4,4,N,False,6,Leaves skin clean and smooth.,"I purchased this soap due to the reviews on Youtube. It's a good cleanser but im not sure if ill be re-purchasing. I think the Black Soap in solid form from Coastal Scents performs much better. This one smells like cigarette ash which really grosses me out. Won't leave your skin smelling like it though, so don't worry. Doesnt smoothen the skin as much as I thought it would, but it does leave a nice clean feeling and smoothens the skin more then most cleansers out there.",7/2/2011,474,4,4.0,1,0,0.0
649073771,R1YULS7A4VJLQP,15505249,649073771,4,0,N,True,0,Timewise Cleanser,Arrived in good condition. I've only used the product for about 2 weeks. I haven't noticed any changes in my skin yet.,7/2/2011,118,4,4.0,1,1,0.0
649717005,R1VI5ZN66VIS8G,46319414,649717005,5,0,N,True,0,Smells like heaven,I love the smell of this and it lathers up perfectly. Unfortunately I was allergic to it. If not for that I would use it forever.,8/5/2010,129,3,4.0,1,1,0.0
651825389,R2SP7KHS9NW7EY,53027653,651825389,5,2,N,False,4,Lasts a Long Time,"My grandson and I both use this as a leave in conditioner.  I have thin, light, bone-straight hair and he has thick, full, stand-up-in-the-air hair and it works for both of us, particularly him.  With it, his hair is more manageable, shiny and healthy looking and mine doesn't float around so much.  We've been using it for several years.",7/2/2011,338,5,5.0,1,0,100.0
654816487,R1DS6UZWKUBIRE,10811504,654816487,5,0,N,True,0,Still my favorite hand cream,"I've been using this hand cream for years and I've tried others, but this is still my favorite.  The bottle is a convenient size--I keep one in my desk at work, one in my purse, etc.  The lotion itself does wonders on my hands and is not greasy at all; rather, it's thick and absorbs relatively quickly.  Additionally, I'm sensitive to products with added scents, so I love that it really is fragrance-free.",8/5/2010,407,5,5.0,1,1,100.0
656168708,R2AW379HDRW64Q,13845872,656168708,4,0,N,True,4,Hair Products,This product was in good condition when I received it. Shipping was nominal. Thank You!,5/7/2010,87,1,2.0,1,1,-100.0
664218299,R2E7T8EV0IM568,42360896,664218299,5,0,N,True,0,Five Stars,The perfect pink dryer!! I love it! Thank you!,6/17/2015,46,5,5.0,28,23,17.86
664270594,RH9GS1ABPPNEK,35535732,664270594,2,4,N,True,4,Seller substituted other items that looked the same,"This item was no longer available in stores, so I ordered enough to last a year from Amazon seller ABC Wholesale because I liked the product so much. They packaged the items in sets of three in plastic shrinkwrap.  They substituted a different style (Volume Blast), which is in the exact same can except for the name.  I did not notice the substitution until I opened the last 2 shrink wraps.  All six were the substituted item, not the Max Volume item that I had ordered.  Now I'm stuck with 6 cans of hair spray that are a very different item and performance from what I had originally ordered.",8/5/2010,596,2,2.0,1,1,-100.0
664789302,R2BCBWSD45RFI7,46031151,664789302,5,1,N,True,1,Best nose/ear Trimmer!,"Hey Guys, I have to tell ya, i have tried many nose/ear trimmers, but by far the Philps Norelco NT9110 is the best i have ever used or bought. This Philps Norelco 9110 is absolutely the best! If you follow the instructions/ rinse and brush it out after (every use) this product will last? who knows how long. I have had mine for 2 months now, and not a problem with anything. It dose the job of trimming my nose/ear hair better than what i exspected, all i can say is, you will not be disapointed with the performance. Best regards, Greg.  p.s. Thanks a lot Phillps for making an exceptional product.",7/2/2011,600,5,5.0,1,1,100.0
668106687,RTZLAUBDQ7MVI,23034952,668106687,5,0,N,True,0,I actually like this blow dryer very much,"I actually like this blow dryer very much. It makes my hair very smooth and silky. And I don't have a problem with the settings or placement of the switches, as others have stated. I would recommend this blow dryer to anyone.",6/11/2015,225,5,5.0,17,14,5.88
670161917,RE36JAD5V53PO,11599505,670161917,4,0,N,True,0,I love travel blow dryers because they are easy to lift ...,"This dries my hair faster that bigger, more powerful models. I love travel blow dryers because they are easy to lift and they usually come in 1600 w or less. Bigger dryers are heavy and blow my hair everywhere. This has a surprising amount of power and is very compact. I would give it a five except that the switch is not easy to turn on and off with one hand and it's noisier than I anticipated.",8/31/2015,397,5,5.0,224,211,35.27
673409079,R3MYFHSDEX2N1M,12357552,673409079,4,16,N,True,17,Good Stuff,I use Organic Root Stimulator to freshen my scalp after a workout. Good stuff. Be careful not to overuse this product. It will cause buildup on your scalp if you use it too often. Nothing fully replaces a vigorous scalp-scrub in the shower!,4/14/2007,240,4,4.0,1,1,0.0
674050102,R2MFQ3W6V6T772,20745744,674050102,5,4,N,True,4,Best smelling soap!,I bought this for my mom who had been looking for Shalimar bar soap for ever!  Glad I found it online.  It is so scrumptious smelling!,8/5/2010,134,5,5.0,1,1,100.0
676407800,R1U5TN3CQMA3E8,42816201,676407800,5,0,N,True,0,Five Stars,very nice,8/8/2015,9,4,4.0,86,79,19.77
676584390,R1YE0B5K3IWEAC,19370616,676584390,5,3,N,True,3,Excelent product,"I am using all the Obagi line and is an excellent product. You can see the results within a week from using it. I ordered as a standard shipping and I got the product in 2 days. Excellent service by the way.[[ASIN:B001CJJ5WC Obagi Nu-Derm #4 AM Exfoderm Forte Exfoliation Enhancer, 2-Ounce Bottle]]",8/5/2010,298,5,5.0,1,1,100.0
685652978,R3QWLLEFDJAE1S,48907213,685652978,2,0,N,True,0,Two Stars,Bonnet is too small,8/29/2015,19,4,3.0,180,159,0.56
694290590,R27KFIYH6UN3Z9,3856212,694290590,1,0,N,True,0,One Star,It suddenly can't turn on days ago.,8/25/2015,35,5,3.0,383,360,25.33
696077625,RZRKP9ZNGMNJX,12886660,696077625,3,11,N,True,14,It's ok,It works but i always end up having a sore throat the next morning..<br /><br />maybe because i swallow some but hey  it works and cheap,7/2/2011,136,4,4.0,1,1,0.0
700795512,R7L3U2SO2KJC7,39680793,700795512,2,1,N,True,2,smaller than you think,"This pill box does not hold 50 pills.  Given that vitamins and supplements are of various sizes, this container will not hold more than 10 total.",8/5/2010,145,2,2.0,1,1,-100.0
702225067,R2VF56APZDS1G2,23916505,702225067,3,6,N,True,8,Good product,With this product I definitely see an improvement in my hair. It's shinier and not frizzy with the horrible humidity!!,8/5/2010,118,3,3.0,1,1,-100.0
709507342,R3F70X6X92ZZKY,11773102,709507342,5,1,N,True,1,Fabulous polish!,"I love love love this color.<br />When i put it on it's like Christmas on my fingers. It's a dark red with red very thin glitter, a perfect match to Dorothy's shoes!<br />Application was great, you only need two coats. I was nicely surprised by the wear and tear, after 5 days I hardly had any tear.<br />It really is a fabulous color than you can wear on your hands or toes, summer or winter and that I think is safe for work. It's sophisticated with a little surprise.<br />I highly recommend!",8/5/2010,495,5,5.0,1,1,100.0
711329162,R1PLCZJDZBCRD9,20049581,711329162,5,0,N,True,0,Five Stars,Works just fine.  No problems.,8/21/2015,30,5,5.0,40,38,22.5
714036056,R2IJH9J1HVJMXT,14724476,714036056,1,0,N,True,3,didn't recieve,"I have not recieved this product so I can't give an accurate review. I would like someone to contact me, it's been over a month since I ordered this product.",2/26/2011,157,1,1.0,1,1,-100.0
717388584,R3PKUCOL1MWFAB,35340033,717388584,4,0,N,True,0,"Looks Very Natural, but Time Consuming","Make sure you have a lot of time before you apply. Be sure to exfoliate, apply lotion to dry areas, and wear gloves. Only apply a small amount at a time, so you don't end up with streaks. If you take your time & do it right, you will love the natural tan results!",8/5/2010,263,5,5.0,1,1,100.0
723208643,R2NM2PO9BG0QNV,39044912,723208643,5,0,N,True,0,Great product,This mirror is awesome for plucking stray hairs and seeing what's going on up close on your face.,8/5/2010,97,5,5.0,1,1,100.0
724967502,R2CXJX224CY0ZN,49687692,724967502,5,0,N,True,0,A nice gift for cancer patients,"My hair stylist recommended this product, and had me start on it before I started chemo, during it, and after it was over.  Even though it was tough and sad to put on my scalp during the process, having no hair, I'm glad I did.  It sort of gave me reassurance that yes, someday I would have hair again.  After a year of having to wear a hot wig, when my hair did come back, it came back VERY strong and full!!!   I'm not real big on the minty smell, but I definitely would recommend the product, and gave it to a friend that was going to be going through chemo too.",2/26/2011,565,5,5.0,1,1,100.0
725891608,R1I2JKNM9HA4QE,30959033,725891608,3,0,N,True,0,It Works,"I bought this kit for the screwdriver, and while it is small, it does work.  The kit comes packaged in a sturdy plastic box.  Overall, it works.",2/26/2011,144,3,3.0,1,1,-100.0
726227850,RKJUDZRSNA0II,16267590,726227850,2,0,N,True,0,The hair dryer had great power and dried my hair really fast,"The hair dryer had great power and dried my hair really fast; however, it caught fire in less than a month.  I had to send it back.",8/7/2015,131,3,3.0,22,21,31.82
